"Indicator Category","Indicator Code","Indicator","Reporting Economy Code","Reporting Economy ISO3A Code","Reporting Economy","Partner Economy Code","Partner Economy ISO3A Code","Partner Economy","Product/Sector Classification Code","Product/Sector Classification","Product/Sector Code","Product/Sector","Period Code","Period","Frequency Code","Frequency","Unit Code","Unit","Year","Value Flag Code","Value Flag","Text Value","Value"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","705","SVN","Slovenia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOF","Office and telecom equipment","A","Annual","A","Annual","USM","Million US dollar","1995","","","","139"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","705","SVN","Slovenia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOF","Office and telecom equipment","A","Annual","A","Annual","USM","Million US dollar","2018","","","","844.844181"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","705","SVN","Slovenia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOF","Office and telecom equipment","A","Annual","A","Annual","USM","Million US dollar","2015","","","","975.639363"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","705","SVN","Slovenia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTEP","Electronic data processing and office equipment","A","Annual","A","Annual","USM","Million US dollar","2018","","","","224.144941"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","705","SVN","Slovenia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTEP","Electronic data processing and office equipment","A","Annual","A","Annual","USM","Million US dollar","2010","","","","245.40374"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","705","SVN","Slovenia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTEP","Electronic data processing and office equipment","A","Annual","A","Annual","USM","Million US dollar","2015","","","","144.46613"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","705","SVN","Slovenia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTEP","Electronic data processing and office equipment","A","Annual","A","Annual","USM","Million US dollar","2000","","","","23.382094"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","705","SVN","Slovenia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTEP","Electronic data processing and office equipment","A","Annual","A","Annual","USM","Million US dollar","2005","","","","63.070075"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","705","SVN","Slovenia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTIC","Integrated circuits and electronic components","A","Annual","A","Annual","USM","Million US dollar","2010","","","","206.521618"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","705","SVN","Slovenia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTIC","Integrated circuits and electronic components","A","Annual","A","Annual","USM","Million US dollar","2005","","","","8.099051"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","705","SVN","Slovenia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTIC","Integrated circuits and electronic components","A","Annual","A","Annual","USM","Million US dollar","2000","","","","7.030661"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","705","SVN","Slovenia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTIC","Integrated circuits and electronic components","A","Annual","A","Annual","USM","Million US dollar","2015","","","","80.211747"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","705","SVN","Slovenia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTIC","Integrated circuits and electronic components","A","Annual","A","Annual","USM","Million US dollar","2018","","","","108.970584"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","705","SVN","Slovenia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTTL","Telecommunications equipment","A","Annual","A","Annual","USM","Million US dollar","2000","","","","139.365371"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","705","SVN","Slovenia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTTL","Telecommunications equipment","A","Annual","A","Annual","USM","Million US dollar","2015","","","","750.961487"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","705","SVN","Slovenia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTTL","Telecommunications equipment","A","Annual","A","Annual","USM","Million US dollar","2018","","","","511.728656"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","705","SVN","Slovenia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTTL","Telecommunications equipment","A","Annual","A","Annual","USM","Million US dollar","2010","","","","561.645081"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","705","SVN","Slovenia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTTL","Telecommunications equipment","A","Annual","A","Annual","USM","Million US dollar","2005","","","","167.420764"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","705","SVN","Slovenia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTTE","Transport equipment","A","Annual","A","Annual","USM","Million US dollar","2000","","","","1255.050704"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","705","SVN","Slovenia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTTE","Transport equipment","A","Annual","A","Annual","USM","Million US dollar","2018","","","","9787.388459"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","705","SVN","Slovenia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTTE","Transport equipment","A","Annual","A","Annual","USM","Million US dollar","2015","","","","5936.68788"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","705","SVN","Slovenia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTTE","Transport equipment","A","Annual","A","Annual","USM","Million US dollar","2010","","","","5344.910496"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","705","SVN","Slovenia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTTE","Transport equipment","A","Annual","A","Annual","USM","Million US dollar","2005","","","","3508.066806"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","705","SVN","Slovenia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MATE","Textiles","A","Annual","A","Annual","USM","Million US dollar","2005","","","","510.634203"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","705","SVN","Slovenia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MATE","Textiles","A","Annual","A","Annual","USM","Million US dollar","2000","","","","287.198987"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","705","SVN","Slovenia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MATE","Textiles","A","Annual","A","Annual","USM","Million US dollar","2010","","","","627.178775"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","705","SVN","Slovenia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MATE","Textiles","A","Annual","A","Annual","USM","Million US dollar","2018","","","","814.783617"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","705","SVN","Slovenia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MATE","Textiles","A","Annual","A","Annual","USM","Million US dollar","1995","","","","322"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","705","SVN","Slovenia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MATE","Textiles","A","Annual","A","Annual","USM","Million US dollar","2015","","","","598.895154"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2018","","","","41590.617503"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2015","","","","38041.11985"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2010","","","","39776.763371"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","1990","","","","8317.67234"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2005","","","","26073.497515"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2000","","","","13997.133795"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","1995","","","","13496.93693"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACH","Chemicals","A","Annual","A","Annual","USM","Million US dollar","1990","","","","802"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACH","Chemicals","A","Annual","A","Annual","USM","Million US dollar","2010","","","","6113.377858"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACH","Chemicals","A","Annual","A","Annual","USM","Million US dollar","2015","","","","6183.671946"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACH","Chemicals","A","Annual","A","Annual","USM","Million US dollar","2018","","","","6929.652586"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACH","Chemicals","A","Annual","A","Annual","USM","Million US dollar","2000","","","","2054.657191"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACH","Chemicals","A","Annual","A","Annual","USM","Million US dollar","2005","","","","3955.015554"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACH","Chemicals","A","Annual","A","Annual","USM","Million US dollar","1995","","","","1976"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACHPH","Pharmaceuticals","A","Annual","A","Annual","USM","Million US dollar","2018","","","","447.9094"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACHPH","Pharmaceuticals","A","Annual","A","Annual","USM","Million US dollar","2005","","","","133.379881"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACHPH","Pharmaceuticals","A","Annual","A","Annual","USM","Million US dollar","2000","","","","107.859615"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACHPH","Pharmaceuticals","A","Annual","A","Annual","USM","Million US dollar","2010","","","","411.476306"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACHPH","Pharmaceuticals","A","Annual","A","Annual","USM","Million US dollar","2015","","","","427.723191"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACL","Clothing","A","Annual","A","Annual","USM","Million US dollar","1995","","","","157"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACL","Clothing","A","Annual","A","Annual","USM","Million US dollar","1990","","","","84.608469"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACL","Clothing","A","Annual","A","Annual","USM","Million US dollar","2010","","","","424.919095"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACL","Clothing","A","Annual","A","Annual","USM","Million US dollar","2005","","","","173.261662"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACL","Clothing","A","Annual","A","Annual","USM","Million US dollar","2000","","","","218.143244"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACL","Clothing","A","Annual","A","Annual","USM","Million US dollar","2015","","","","465.895901"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACL","Clothing","A","Annual","A","Annual","USM","Million US dollar","2018","","","","466.782283"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAIS","Iron and steel","A","Annual","A","Annual","USM","Million US dollar","1990","","","","2167.783843"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAIS","Iron and steel","A","Annual","A","Annual","USM","Million US dollar","1995","","","","2785"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAIS","Iron and steel","A","Annual","A","Annual","USM","Million US dollar","2018","","","","6526.470487"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAIS","Iron and steel","A","Annual","A","Annual","USM","Million US dollar","2015","","","","5451.858705"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAIS","Iron and steel","A","Annual","A","Annual","USM","Million US dollar","2000","","","","2757.97548"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAIS","Iron and steel","A","Annual","A","Annual","USM","Million US dollar","2010","","","","7997.512478"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAIS","Iron and steel","A","Annual","A","Annual","USM","Million US dollar","2005","","","","5863.897119"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMT","Machinery and transport equipment","A","Annual","A","Annual","USM","Million US dollar","2015","","","","17987.992587"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMT","Machinery and transport equipment","A","Annual","A","Annual","USM","Million US dollar","2018","","","","19088.339162"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMT","Machinery and transport equipment","A","Annual","A","Annual","USM","Million US dollar","1990","","","","972"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMT","Machinery and transport equipment","A","Annual","A","Annual","USM","Million US dollar","2000","","","","4569.980939"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMT","Machinery and transport equipment","A","Annual","A","Annual","USM","Million US dollar","1995","","","","2478"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMT","Machinery and transport equipment","A","Annual","A","Annual","USM","Million US dollar","2010","","","","16297.518318"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMT","Machinery and transport equipment","A","Annual","A","Annual","USM","Million US dollar","2005","","","","9574.110551"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTAU","Automotive products","A","Annual","A","Annual","USM","Million US dollar","1990","","","","249"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTAU","Automotive products","A","Annual","A","Annual","USM","Million US dollar","2018","","","","10746.130677"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTAU","Automotive products","A","Annual","A","Annual","USM","Million US dollar","1995","","","","730"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTAU","Automotive products","A","Annual","A","Annual","USM","Million US dollar","2005","","","","4351.642259"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTAU","Automotive products","A","Annual","A","Annual","USM","Million US dollar","2000","","","","1707.839249"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTAU","Automotive products","A","Annual","A","Annual","USM","Million US dollar","2010","","","","7800.812876"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTAU","Automotive products","A","Annual","A","Annual","USM","Million US dollar","2015","","","","9041.69104"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOF","Office and telecom equipment","A","Annual","A","Annual","USM","Million US dollar","2018","","","","995.001862"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOF","Office and telecom equipment","A","Annual","A","Annual","USM","Million US dollar","2010","","","","1045.889379"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOF","Office and telecom equipment","A","Annual","A","Annual","USM","Million US dollar","2015","","","","1238.038574"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOF","Office and telecom equipment","A","Annual","A","Annual","USM","Million US dollar","1995","","","","211"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOF","Office and telecom equipment","A","Annual","A","Annual","USM","Million US dollar","2000","","","","409.087456"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOF","Office and telecom equipment","A","Annual","A","Annual","USM","Million US dollar","2005","","","","606.605255"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTEP","Electronic data processing and office equipment","A","Annual","A","Annual","USM","Million US dollar","2010","","","","367.872558"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTEP","Electronic data processing and office equipment","A","Annual","A","Annual","USM","Million US dollar","2015","","","","380.05885"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTEP","Electronic data processing and office equipment","A","Annual","A","Annual","USM","Million US dollar","2018","","","","495.446114"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTEP","Electronic data processing and office equipment","A","Annual","A","Annual","USM","Million US dollar","2000","","","","141.235426"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTEP","Electronic data processing and office equipment","A","Annual","A","Annual","USM","Million US dollar","1995","","","","88.314088"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTEP","Electronic data processing and office equipment","A","Annual","A","Annual","USM","Million US dollar","2005","","","","155.888627"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTIC","Integrated circuits and electronic components","A","Annual","A","Annual","USM","Million US dollar","2015","","","","127.230519"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTIC","Integrated circuits and electronic components","A","Annual","A","Annual","USM","Million US dollar","2010","","","","199.876155"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTIC","Integrated circuits and electronic components","A","Annual","A","Annual","USM","Million US dollar","2005","","","","130.386223"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTIC","Integrated circuits and electronic components","A","Annual","A","Annual","USM","Million US dollar","2000","","","","25.008495"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTIC","Integrated circuits and electronic components","A","Annual","A","Annual","USM","Million US dollar","1995","","","","25.45106"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTIC","Integrated circuits and electronic components","A","Annual","A","Annual","USM","Million US dollar","2018","","","","79.418176"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTTL","Telecommunications equipment","A","Annual","A","Annual","USM","Million US dollar","2010","","","","478.140666"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTTL","Telecommunications equipment","A","Annual","A","Annual","USM","Million US dollar","2000","","","","242.843535"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTTL","Telecommunications equipment","A","Annual","A","Annual","USM","Million US dollar","1995","","","","97.530272"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTTL","Telecommunications equipment","A","Annual","A","Annual","USM","Million US dollar","2005","","","","320.330405"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTTL","Telecommunications equipment","A","Annual","A","Annual","USM","Million US dollar","2015","","","","730.749205"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTOTTL","Telecommunications equipment","A","Annual","A","Annual","USM","Million US dollar","2018","","","","420.137572"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTTE","Transport equipment","A","Annual","A","Annual","USM","Million US dollar","2000","","","","2324.414685"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTTE","Transport equipment","A","Annual","A","Annual","USM","Million US dollar","2005","","","","5461.935428"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTTE","Transport equipment","A","Annual","A","Annual","USM","Million US dollar","2010","","","","8857.049396"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTTE","Transport equipment","A","Annual","A","Annual","USM","Million US dollar","2018","","","","12030.983002"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAMTTE","Transport equipment","A","Annual","A","Annual","USM","Million US dollar","2015","","","","10631.52491"
